"mins","seconds","result","replicate","sample_id"
22.5,1749,NA,2,"1-320-146-dup"
22.5,1749,NA,3,"1-320-146-dup"
22.5,1749,NA,0,"1-320-147"
22.5,1749,NA,1,"1-320-147"
22.5,1749,NA,2,"1-320-147"
22.5,1749,NA,3,"1-320-147"
22.5,1749,13.81,0,"1-320-150"
22.5,1749,16.55,1,"1-320-150"
22.5,1749,15.74,2,"1-320-150"
22.5,1749,15.3,3,"1-320-150"
22.5,1749,12.51,0,"1-320-152"
22.5,1749,11.34,1,"1-320-152"
22.5,1749,11.18,2,"1-320-152"
22.5,1749,12.3,3,"1-320-152"
22.5,1749,10.28,0,"1-320-152-dup"
22.5,1749,11.58,1,"1-320-152-dup"
22.5,1749,10.97,2,"1-320-152-dup"
22.5,1749,11.03,3,"1-320-152-dup"
22.5,1749,10.6,0,"1-320-156"
22.5,1749,8.37,1,"1-320-156"
22.5,1749,10.82,2,"1-320-156"
22.5,1749,11.61,0,"1-320-158"
22.5,1749,13.53,1,"1-320-158"
22.5,1749,14.15,2,"1-320-158"
22.5,1749,11.94,3,"1-320-158"
22.5,1749,9.567101549,0,"1-320-35"
22.5,1749,8.638676738,1,"1-320-35"
22.5,1749,9.695217517,2,"1-320-35"
22.5,1749,9.523841611,3,"1-320-35"
22.5,1749,NA,0,"1-320-29"
22.5,1749,NA,1,"1-320-29"
22.5,1749,NA,2,"1-320-29"
22.5,1749,NA,3,"1-320-29"
22.5,1749,4.70486183,0,"1-320-40"
22.5,1749,4.926286107,1,"1-320-40"
22.5,1749,4.413939422,2,"1-320-40"
22.5,1749,4.882647745,3,"1-320-40"
22.5,1749,7.669165,0,"1-320-89"
22.5,1749,4.321264,1,"1-320-89"
22.5,1749,5.942981,2,"1-320-89"
22.5,1749,7.742126,3,"1-320-89"
22.5,1749,14.70912352,0,"1-320-89-dup"
22.5,1749,16.78478676,1,"1-320-89-dup"
22.5,1749,17.7819028,2,"1-320-89-dup"
22.5,1749,18.05610971,3,"1-320-89-dup"
22.5,1749,NA,0,"1-320-90"
22.5,1749,NA,1,"1-320-90"
22.5,1749,NA,2,"1-320-90"
22.5,1749,NA,3,"1-320-90"
22.5,1749,NA,0,"1-320-182"
22.5,1749,NA,1,"1-320-182"
22.5,1749,NA,2,"1-320-182"
22.5,1749,NA,3,"1-320-182"
22.5,1749,8.153359,0,"1-320-182-dup"
22.5,1749,8.536403,1,"1-320-182-dup"
22.5,1749,8.24456,2,"1-320-182-dup"
22.5,1749,8.219687,3,"1-320-182-dup"
22.5,1749,9.64228336,0,"1-320-183"
22.5,1749,11.94596475,1,"1-320-183"
22.5,1749,10.1878471,2,"1-320-183"
22.5,1749,10.47345571,3,"1-320-183"
22.5,1749,9.226697185,0,"1-320-183-dup"
22.5,1749,10.92324651,1,"1-320-183-dup"
22.5,1749,11.07887755,2,"1-320-183-dup"
22.5,1749,10.90443397,3,"1-320-183-dup"
22.5,1749,NA,0,"1-320-184"
22.5,1749,NA,1,"1-320-184"
22.5,1749,NA,2,"1-320-184"
22.5,1749,NA,3,"1-320-184"
22.5,1749,5.8357,0,"1-320-184-dup"
22.5,1749,5.913377,1,"1-320-184-dup"
22.5,1749,5.890239,2,"1-320-184-dup"
22.5,1749,5.964611,3,"1-320-184-dup"
22.5,1749,NA,0,"1-320-185"
22.5,1749,NA,1,"1-320-185"
22.5,1749,NA,2,"1-320-185"
22.5,1749,NA,3,"1-320-185"
22.5,1749,NA,0,"1-320-186"
22.5,1749,NA,1,"1-320-186"
22.5,1749,NA,2,"1-320-186"
22.5,1749,NA,3,"1-320-186"
22.5,1749,NA,0,"1-320-187"
22.5,1749,NA,1,"1-320-187"
22.5,1749,NA,2,"1-320-187"
22.5,1749,NA,3,"1-320-187"
22.5,1749,NA,0,"1-320-191"
22.5,1749,NA,1,"1-320-191"
22.5,1749,NA,2,"1-320-191"
22.5,1749,NA,3,"1-320-191"
22.5,1749,NA,0,"1-320-191-dup"
22.5,1749,NA,1,"1-320-191-dup"
22.5,1749,NA,2,"1-320-191-dup"
22.5,1749,NA,3,"1-320-191-dup"
22.5,1749,5.710095,0,"1-320-190"
22.5,1749,5.931557,1,"1-320-190"
22.5,1749,5.814215,2,"1-320-190"
22.5,1749,5.574573,3,"1-320-190"
22.5,1749,NA,0,"1-320-190-dup"
22.5,1749,NA,1,"1-320-190-dup"
22.5,1749,NA,2,"1-320-190-dup"
22.5,1749,NA,3,"1-320-190-dup"
22.5,1749,NA,0,"1-320-189"
22.5,1749,NA,1,"1-320-189"
22.5,1749,NA,2,"1-320-189"
22.5,1749,NA,3,"1-320-189"
22.5,1749,6.184421,0,"1-320-189-dup"
22.5,1749,6.014192,1,"1-320-189-dup"
22.5,1749,6.305068,2,"1-320-189-dup"
22.5,1749,6.395967,3,"1-320-189-dup"
22.5,1749,6.91,0,"1-320-43"
22.5,1749,6.88,1,"1-320-43"
22.5,1749,14.6,2,"1-320-43"
22.5,1749,11.23,3,"1-320-43"
22.5,1749,9.75,0,"1-320-48"
22.5,1749,11.06,1,"1-320-48"
22.5,1749,13.3,2,"1-320-48"
22.5,1749,14.17,3,"1-320-48"
22.5,1749,13.89,0,"1-320-50"
22.5,1749,21.21,1,"1-320-50"
22.5,1749,18.89,2,"1-320-50"
22.5,1749,19.64,3,"1-320-50"
22.5,1749,5.4,0,"1-320-73"
22.5,1749,5.41,1,"1-320-73"
22.5,1749,11.93,2,"1-320-73"
22.5,1749,8.34,3,"1-320-73"
22.5,1749,8.046789197,0,"1-320-77"
22.5,1749,5.289172656,1,"1-320-77"
22.5,1749,5.330857557,2,"1-320-77"
22.5,1749,5.388575113,3,"1-320-77"
22.5,1749,4.237430533,0,"1-320-78"
22.5,1749,4.351262379,1,"1-320-78"
22.5,1749,4.093136645,2,"1-320-78"
22.5,1749,4.338436255,3,"1-320-78"
22.5,1749,13.13,0,"1-320-80"
22.5,1749,16.08,1,"1-320-80"
22.5,1749,15.47,2,"1-320-80"
22.5,1749,13.05,3,"1-320-80"
22.5,1749,9.18,0,"1-320-159"
22.5,1749,11.49,1,"1-320-159"
22.5,1749,11.69,2,"1-320-159"
22.5,1749,9.64,3,"1-320-159"
22.5,1749,12.39,0,"1-320-159-dup"
22.5,1749,5.47,1,"1-320-159-dup"
22.5,1749,7.48,2,"1-320-159-dup"
22.5,1749,7.94,3,"1-320-159-dup"
22.5,1749,13.84,0,"1-320-160"
22.5,1749,13.98,1,"1-320-160"
22.5,1749,13.3,2,"1-320-160"
22.5,1749,13.01,3,"1-320-160"
22.5,1749,11.03,0,"1-320-161"
22.5,1749,17.07,1,"1-320-161"
22.5,1749,11.96,2,"1-320-161"
22.5,1749,13.02,3,"1-320-161"
22.5,1749,15.1,0,"1-320-163"
22.5,1749,12.99,1,"1-320-163"
22.5,1749,15.32,2,"1-320-163"
22.5,1749,10.92,3,"1-320-163"
23,1788,NA,0,"1-320-129"
23,1788,NA,1,"1-320-129"
23,1788,NA,2,"1-320-129"
23,1788,NA,3,"1-320-129"
23,1788,NA,0,"1-320-132"
23,1788,NA,1,"1-320-132"
23,1788,NA,2,"1-320-132"
23,1788,NA,3,"1-320-132"
23,1788,7.528992447,0,"1-320-132-dup"
23,1788,7.689571221,1,"1-320-132-dup"
23,1788,8.019006027,2,"1-320-132-dup"
23,1788,7.384968185,3,"1-320-132-dup"
23,1788,10.05016342,0,"1-320-133"
23,1788,9.469083085,1,"1-320-133"
23,1788,9.895208667,2,"1-320-133"
23,1788,10.38196872,3,"1-320-133"
23,1788,4.735570306,0,"1-320-135"
23,1788,5.008714122,1,"1-320-135"
23,1788,4.66445594,2,"1-320-135"
23,1788,4.607887694,3,"1-320-135"
23,1788,7.296365,0,"1-320-136"
23,1788,7.093912,1,"1-320-136"
23,1788,7.325287,2,"1-320-136"
23,1788,6.255175,3,"1-320-136"
23,1788,8.606455,0,"1-320-136-dup"
23,1788,7.208881,1,"1-320-136-dup"
23,1788,8.263561,2,"1-320-136-dup"
23,1788,8.62108,3,"1-320-136-dup"
23,1788,6.217123,0,"1-320-137"
23,1788,6.868997,1,"1-320-137"
23,1788,6.364687,2,"1-320-137"
23,1788,6.654949,3,"1-320-137"
23,1788,6.808999,0,"1-320-138"
23,1788,6.578735,1,"1-320-138"
23,1788,6.411713,2,"1-320-138"
23,1788,6.546303,3,"1-320-138"
23,1788,NA,0,"1-320-196"
23,1788,NA,1,"1-320-196"
23,1788,NA,2,"1-320-196"
23,1788,NA,3,"1-320-196"
23,1788,NA,0,"1-320-196-dup"
23,1788,NA,1,"1-320-196-dup"
23,1788,NA,2,"1-320-196-dup"
23,1788,NA,3,"1-320-196-dup"
23,1788,NA,0,"1-320-196-dup2"
23,1788,NA,1,"1-320-196-dup2"
23,1788,NA,2,"1-320-196-dup2"
23,1788,NA,3,"1-320-196-dup2"
23,1788,9.33768368,0,"1-320-196-dup3"
23,1788,9.411869078,1,"1-320-196-dup3"
23,1788,10.59399725,2,"1-320-196-dup3"
23,1788,10.53271366,3,"1-320-196-dup3"
23,1788,NA,0,"1-320-197"
23,1788,NA,1,"1-320-197"
23,1788,NA,2,"1-320-197"
23,1788,NA,3,"1-320-197"
23,1788,NA,0,"1-320-197-dup"
23,1788,NA,1,"1-320-197-dup"
23,1788,NA,2,"1-320-197-dup"
23,1788,NA,3,"1-320-197-dup"
23,1788,NA,0,"1-320-198"
23,1788,NA,1,"1-320-198"
23,1788,NA,2,"1-320-198"
23,1788,NA,3,"1-320-198"
23,1788,NA,0,"1-320-198-dup"
23,1788,NA,1,"1-320-198-dup"
23,1788,NA,2,"1-320-198-dup"
23,1788,NA,3,"1-320-198-dup"
23,1788,NA,0,"1-320-199"
23,1788,NA,1,"1-320-199"
23,1788,NA,2,"1-320-199"
23,1788,NA,3,"1-320-199"
23,1788,NA,0,"1-320-200"
23,1788,NA,1,"1-320-200"
23,1788,NA,2,"1-320-200"
23,1788,NA,3,"1-320-200"
23,1788,NA,0,"1-320-201"
23,1788,NA,1,"1-320-201"
23,1788,NA,2,"1-320-201"
23,1788,NA,3,"1-320-201"
23,1788,4.877368,0,"1-320-201-dup"
23,1788,4.988785,1,"1-320-201-dup"
23,1788,4.98047,2,"1-320-201-dup"
23,1788,4.913953,3,"1-320-201-dup"
23,1788,5.509353017,0,"1-320-202"
23,1788,7.102198825,1,"1-320-202"
23,1788,5.768460365,2,"1-320-202"
23,1788,6.273387503,3,"1-320-202"
23,1788,13.262344,0,"1-320-202-dup"
23,1788,16.195966,1,"1-320-202-dup"
23,1788,15.098825,2,"1-320-202-dup"
23,1788,15.039475,3,"1-320-202-dup"
23,1788,6.846413367,0,"1-320-203"
23,1788,7.070640879,1,"1-320-203"
23,1788,7.54733196,2,"1-320-203"
23,1788,7.419439231,3,"1-320-203"
23,1788,6.804889754,0,"1-320-205"
23,1788,6.549104295,1,"1-320-205"
23,1788,6.647100023,2,"1-320-205"
23,1788,6.564052796,3,"1-320-205"
23,1788,NA,0,"1-320-206"
23,1788,NA,1,"1-320-206"
23,1788,NA,2,"1-320-206"
23,1788,NA,3,"1-320-206"
23,1788,6.703707179,0,"1-320-246"
23,1788,7.121342336,1,"1-320-246"
23,1788,6.703707179,2,"1-320-246"
23,1788,6.819716945,3,"1-320-246"
23,1788,NA,0,"1-320-59"
23,1788,NA,1,"1-320-59"
23,1788,NA,2,"1-320-59"
23,1788,NA,3,"1-320-59"
23,1788,18.76,0,"1-320-121"
23,1788,16.56,1,"1-320-121"
23,1788,20.48,2,"1-320-121"
23,1788,18.01,3,"1-320-121"
23,1788,11.67,0,"1-320-143"
23,1788,12.57,1,"1-320-143"
23,1788,12.83,2,"1-320-143"
23,1788,12.59,3,"1-320-143"
23,1788,11.72,0,"1-320-143-dup"
23,1788,11.78,1,"1-320-143-dup"
23,1788,11.8,2,"1-320-143-dup"
23,1788,12.79,3,"1-320-143-dup"
23,1788,21.29,0,"1-320-144"
23,1788,21.57,1,"1-320-144"
23,1788,21.38,2,"1-320-144"
23,1788,19.53,3,"1-320-144"
23,1788,NA,0,"1-320-146"
23,1788,NA,1,"1-320-146"
23,1788,NA,2,"1-320-146"
23,1788,NA,3,"1-320-146"
23,1788,NA,0,"1-320-146-dup"
23,1788,NA,1,"1-320-146-dup"
23,1788,NA,2,"1-320-146-dup"
23,1788,NA,3,"1-320-146-dup"
23,1788,NA,0,"1-320-147"
23,1788,NA,1,"1-320-147"
23,1788,NA,2,"1-320-147"
23,1788,NA,3,"1-320-147"
23,1788,13.88,0,"1-320-150"
23,1788,16.61,1,"1-320-150"
23,1788,15.83,2,"1-320-150"
23,1788,15.39,3,"1-320-150"
23,1788,12.51,0,"1-320-152"
23,1788,11.34,1,"1-320-152"
23,1788,11.15,2,"1-320-152"
23,1788,12.28,3,"1-320-152"
23,1788,10.29,0,"1-320-152-dup"
23,1788,11.59,1,"1-320-152-dup"
23,1788,10.97,2,"1-320-152-dup"
23,1788,11.03,3,"1-320-152-dup"
23,1788,10.65,0,"1-320-156"
23,1788,8.36,1,"1-320-156"
23,1788,10.87,2,"1-320-156"
23,1788,11.65,0,"1-320-158"
23,1788,13.6,1,"1-320-158"
23,1788,14.22,2,"1-320-158"
23,1788,11.97,3,"1-320-158"
23,1788,9.553790799,0,"1-320-35"
23,1788,8.623702144,1,"1-320-35"
23,1788,9.711855955,2,"1-320-35"
23,1788,9.523841611,3,"1-320-35"
23,1788,NA,0,"1-320-29"
23,1788,NA,1,"1-320-29"
23,1788,NA,2,"1-320-29"
23,1788,NA,3,"1-320-29"
23,1788,4.701629358,0,"1-320-40"
23,1788,4.926286107,1,"1-320-40"
23,1788,4.409090715,2,"1-320-40"
23,1788,4.882647745,3,"1-320-40"
23,1788,7.94111,0,"1-320-89"
23,1788,4.462211,1,"1-320-89"
23,1788,6.286228,2,"1-320-89"
23,1788,8.100297,3,"1-320-89"
23,1788,14.66092958,0,"1-320-89-dup"
23,1788,16.79475792,1,"1-320-89-dup"
23,1788,17.77857908,2,"1-320-89-dup"
23,1788,18.05112413,3,"1-320-89-dup"
23,1788,NA,0,"1-320-90"
23,1788,NA,1,"1-320-90"
23,1788,NA,2,"1-320-90"
23,1788,NA,3,"1-320-90"
23,1788,NA,0,"1-320-182"
23,1788,NA,1,"1-320-182"
23,1788,NA,2,"1-320-182"
23,1788,NA,3,"1-320-182"
23,1788,8.189839,0,"1-320-182-dup"
23,1788,8.569567,1,"1-320-182-dup"
23,1788,8.276066,2,"1-320-182-dup"
23,1788,8.257826,3,"1-320-182-dup"
23,1788,9.724374456,0,"1-320-183"
23,1788,12.03147631,1,"1-320-183"
23,1788,10.29901213,2,"1-320-183"
23,1788,10.55896727,3,"1-320-183"
23,1788,9.293396201,0,"1-320-183-dup"
23,1788,10.98481483,1,"1-320-183-dup"
23,1788,11.1968835,2,"1-320-183-dup"
23,1788,10.99849668,3,"1-320-183-dup"
23,1788,NA,0,"1-320-184"
23,1788,NA,1,"1-320-184"
23,1788,NA,2,"1-320-184"
23,1788,NA,3,"1-320-184"
23,1788,5.837353,0,"1-320-184-dup"
23,1788,5.928252,1,"1-320-184-dup"
23,1788,5.89685,2,"1-320-184-dup"
23,1788,5.971222,3,"1-320-184-dup"
23,1788,NA,0,"1-320-185"
23,1788,NA,1,"1-320-185"
23,1788,NA,2,"1-320-185"
23,1788,NA,3,"1-320-185"
23,1788,NA,0,"1-320-186"
23,1788,NA,1,"1-320-186"
23,1788,NA,2,"1-320-186"
23,1788,NA,3,"1-320-186"
23,1788,NA,0,"1-320-187"
23,1788,NA,1,"1-320-187"
23,1788,NA,2,"1-320-187"
23,1788,NA,3,"1-320-187"
23,1788,NA,0,"1-320-191"
23,1788,NA,1,"1-320-191"
23,1788,NA,2,"1-320-191"
23,1788,NA,3,"1-320-191"
23,1788,NA,0,"1-320-191-dup"
23,1788,NA,1,"1-320-191-dup"
23,1788,NA,2,"1-320-191-dup"
23,1788,NA,3,"1-320-191-dup"
23,1788,5.705136,0,"1-320-190"
23,1788,5.931557,1,"1-320-190"
23,1788,5.809257,2,"1-320-190"
23,1788,5.571267,3,"1-320-190"
23,1788,NA,0,"1-320-190-dup"
23,1788,NA,1,"1-320-190-dup"
23,1788,NA,2,"1-320-190-dup"
23,1788,NA,3,"1-320-190-dup"
23,1788,NA,0,"1-320-189"
23,1788,NA,1,"1-320-189"
23,1788,NA,2,"1-320-189"
23,1788,NA,3,"1-320-189"
23,1788,6.182768,0,"1-320-189-dup"
23,1788,6.015845,1,"1-320-189-dup"
23,1788,6.303416,2,"1-320-189-dup"
23,1788,6.392662,3,"1-320-189-dup"
23,1788,7.14,0,"1-320-43"
23,1788,6.96,1,"1-320-43"
23,1788,14.75,2,"1-320-43"
23,1788,12.21,3,"1-320-43"
23,1788,10.72,0,"1-320-48"
23,1788,12.01,1,"1-320-48"
23,1788,13.43,2,"1-320-48"
23,1788,14.26,3,"1-320-48"
23,1788,14.58,0,"1-320-50"
23,1788,21.51,1,"1-320-50"
23,1788,19.37,2,"1-320-50"
23,1788,20.01,3,"1-320-50"
23,1788,5.44,0,"1-320-73"
23,1788,5.44,1,"1-320-73"
23,1788,12.03,2,"1-320-73"
23,1788,8.65,3,"1-320-73"
23,1788,8.271246357,0,"1-320-77"
23,1788,5.314824903,1,"1-320-77"
23,1788,5.356509804,2,"1-320-77"
23,1788,5.409417563,3,"1-320-77"
23,1788,4.256669718,0,"1-320-78"
23,1788,4.372104829,1,"1-320-78"
23,1788,4.113979095,2,"1-320-78"
23,1788,4.359278706,3,"1-320-78"
23,1788,14.33,0,"1-320-80"
23,1788,16.23,1,"1-320-80"
23,1788,16.66,2,"1-320-80"
23,1788,14.87,3,"1-320-80"
23,1788,9.68,0,"1-320-159"
23,1788,11.84,1,"1-320-159"
23,1788,12.18,2,"1-320-159"
23,1788,10.37,3,"1-320-159"
23,1788,12.57,0,"1-320-159-dup"
23,1788,5.7,1,"1-320-159-dup"
23,1788,8.08,2,"1-320-159-dup"
23,1788,8.92,3,"1-320-159-dup"
23,1788,13.93,0,"1-320-160"
23,1788,14.05,1,"1-320-160"
23,1788,13.35,2,"1-320-160"
23,1788,13.06,3,"1-320-160"
23,1788,12.09,0,"1-320-161"
23,1788,17.77,1,"1-320-161"
23,1788,12.61,2,"1-320-161"
23,1788,13.65,3,"1-320-161"
23,1788,15.81,0,"1-320-163"
23,1788,13.39,1,"1-320-163"
23,1788,16.13,2,"1-320-163"
23,1788,11.62,3,"1-320-163"
23.5,1827,NA,0,"1-320-129"
23.5,1827,NA,1,"1-320-129"
23.5,1827,NA,2,"1-320-129"
23.5,1827,NA,3,"1-320-129"
23.5,1827,NA,0,"1-320-132"
23.5,1827,NA,1,"1-320-132"
23.5,1827,NA,2,"1-320-132"
23.5,1827,NA,3,"1-320-132"
23.5,1827,7.509127031,0,"1-320-132-dup"
23.5,1827,7.671361257,1,"1-320-132-dup"
23.5,1827,7.997485161,2,"1-320-132-dup"
23.5,1827,7.373380026,3,"1-320-132-dup"
23.5,1827,10.02826764,0,"1-320-133"
23.5,1827,9.447187304,1,"1-320-133"
23.5,1827,9.873312886,2,"1-320-133"
23.5,1827,10.37017868,3,"1-320-133"
23.5,1827,4.73395407,0,"1-320-135"
23.5,1827,5.011946593,1,"1-320-135"
23.5,1827,4.666072175,2,"1-320-135"
23.5,1827,4.609503929,3,"1-320-135"
23.5,1827,7.280298,0,"1-320-136"
23.5,1827,7.082664,1,"1-320-136"
23.5,1827,7.310826,2,"1-320-136"
23.5,1827,6.247141,3,"1-320-136"
23.5,1827,8.590204,0,"1-320-136-dup"
23.5,1827,7.18613,1,"1-320-136-dup"
23.5,1827,8.248936,2,"1-320-136-dup"
23.5,1827,8.612955,3,"1-320-136-dup"
23.5,1827,6.210637,0,"1-320-137"
23.5,1827,6.859268,1,"1-320-137"
23.5,1827,6.356579,2,"1-320-137"
23.5,1827,6.648463,3,"1-320-137"
23.5,1827,6.808999,0,"1-320-138"
23.5,1827,6.570627,1,"1-320-138"
23.5,1827,6.408469,2,"1-320-138"
23.5,1827,6.549547,3,"1-320-138"
23.5,1827,NA,0,"1-320-196"
23.5,1827,NA,1,"1-320-196"
23.5,1827,NA,2,"1-320-196"
23.5,1827,NA,3,"1-320-196"
23.5,1827,NA,0,"1-320-196-dup"
23.5,1827,NA,1,"1-320-196-dup"
23.5,1827,NA,2,"1-320-196-dup"
23.5,1827,NA,3,"1-320-196-dup"
23.5,1827,NA,0,"1-320-196-dup2"
23.5,1827,NA,1,"1-320-196-dup2"
23.5,1827,NA,2,"1-320-196-dup2"
23.5,1827,NA,3,"1-320-196-dup2"
23.5,1827,9.319943694,0,"1-320-196-dup3"
23.5,1827,9.408643626,1,"1-320-196-dup3"
23.5,1827,10.58754635,2,"1-320-196-dup3"
23.5,1827,10.52787549,3,"1-320-196-dup3"
23.5,1827,NA,0,"1-320-197"
23.5,1827,NA,1,"1-320-197"
23.5,1827,NA,2,"1-320-197"
23.5,1827,NA,3,"1-320-197"
23.5,1827,NA,0,"1-320-197-dup"
23.5,1827,NA,1,"1-320-197-dup"
23.5,1827,NA,2,"1-320-197-dup"
23.5,1827,NA,3,"1-320-197-dup"
23.5,1827,NA,0,"1-320-198"
23.5,1827,NA,1,"1-320-198"
23.5,1827,NA,2,"1-320-198"
23.5,1827,NA,3,"1-320-198"
23.5,1827,NA,0,"1-320-198-dup"
23.5,1827,NA,1,"1-320-198-dup"
23.5,1827,NA,2,"1-320-198-dup"
23.5,1827,NA,3,"1-320-198-dup"
23.5,1827,NA,0,"1-320-199"
23.5,1827,NA,1,"1-320-199"
23.5,1827,NA,2,"1-320-199"
23.5,1827,NA,3,"1-320-199"
23.5,1827,NA,0,"1-320-200"
23.5,1827,NA,1,"1-320-200"
23.5,1827,NA,2,"1-320-200"
23.5,1827,NA,3,"1-320-200"
23.5,1827,NA,0,"1-320-201"
23.5,1827,NA,1,"1-320-201"
23.5,1827,NA,2,"1-320-201"
23.5,1827,NA,3,"1-320-201"
23.5,1827,4.870717,0,"1-320-201-dup"
23.5,1827,4.983796,1,"1-320-201-dup"
23.5,1827,4.968829,2,"1-320-201-dup"
23.5,1827,4.903975,3,"1-320-201-dup"
23.5,1827,5.515996796,0,"1-320-202"
23.5,1827,7.145383383,1,"1-320-202"
23.5,1827,5.770121309,2,"1-320-202"
23.5,1827,6.299962615,3,"1-320-202"
23.5,1827,13.357305,0,"1-320-202-dup"
23.5,1827,16.238359,1,"1-320-202-dup"
23.5,1827,15.207352,2,"1-320-202-dup"
23.5,1827,15.214135,3,"1-320-202-dup"
23.5,1827,6.838108644,0,"1-320-203"
23.5,1827,7.065658045,1,"1-320-203"
23.5,1827,7.545671015,2,"1-320-203"
23.5,1827,7.412795453,3,"1-320-203"
23.5,1827,6.804889754,0,"1-320-205"
23.5,1827,6.562391852,1,"1-320-205"
23.5,1827,6.652082856,2,"1-320-205"
23.5,1827,6.562391852,3,"1-320-205"
23.5,1827,NA,0,"1-320-206"
23.5,1827,NA,1,"1-320-206"
23.5,1827,NA,2,"1-320-206"
23.5,1827,NA,3,"1-320-206"
23.5,1827,6.698735332,0,"1-320-246"
23.5,1827,7.13128603,1,"1-320-246"
23.5,1827,6.703707179,2,"1-320-246"
23.5,1827,6.819716945,3,"1-320-246"
23.5,1827,NA,0,"1-320-59"
23.5,1827,NA,1,"1-320-59"
23.5,1827,NA,2,"1-320-59"
23.5,1827,NA,3,"1-320-59"
23.5,1827,18.76,0,"1-320-121"
23.5,1827,16.52,1,"1-320-121"
23.5,1827,20.48,2,"1-320-121"
23.5,1827,17.99,3,"1-320-121"
23.5,1827,11.73,0,"1-320-143"
23.5,1827,12.64,1,"1-320-143"
23.5,1827,12.89,2,"1-320-143"
23.5,1827,12.63,3,"1-320-143"
23.5,1827,11.77,0,"1-320-143-dup"
23.5,1827,11.83,1,"1-320-143-dup"
23.5,1827,11.87,2,"1-320-143-dup"
23.5,1827,12.86,3,"1-320-143-dup"
23.5,1827,21.33,0,"1-320-144"
23.5,1827,21.56,1,"1-320-144"
23.5,1827,21.4,2,"1-320-144"
23.5,1827,19.5,3,"1-320-144"
23.5,1827,NA,0,"1-320-146"
23.5,1827,NA,1,"1-320-146"
23.5,1827,NA,2,"1-320-146"
23.5,1827,NA,3,"1-320-146"
23.5,1827,NA,0,"1-320-146-dup"
23.5,1827,NA,1,"1-320-146-dup"
23.5,1827,NA,2,"1-320-146-dup"
23.5,1827,NA,3,"1-320-146-dup"
23.5,1827,NA,0,"1-320-147"
23.5,1827,NA,1,"1-320-147"
23.5,1827,NA,2,"1-320-147"
23.5,1827,NA,3,"1-320-147"
23.5,1827,13.93,0,"1-320-150"
23.5,1827,16.64,1,"1-320-150"
23.5,1827,15.9,2,"1-320-150"
23.5,1827,15.45,3,"1-320-150"
23.5,1827,12.52,0,"1-320-152"
23.5,1827,11.34,1,"1-320-152"
23.5,1827,11.14,2,"1-320-152"
23.5,1827,12.28,3,"1-320-152"
23.5,1827,10.28,0,"1-320-152-dup"
23.5,1827,11.57,1,"1-320-152-dup"
23.5,1827,10.95,2,"1-320-152-dup"
23.5,1827,11,3,"1-320-152-dup"
23.5,1827,10.69,0,"1-320-156"
23.5,1827,8.34,1,"1-320-156"
23.5,1827,10.9,2,"1-320-156"
23.5,1827,11.69,0,"1-320-158"
23.5,1827,13.67,1,"1-320-158"
23.5,1827,14.28,2,"1-320-158"
23.5,1827,11.97,3,"1-320-158"
23.5,1827,9.543807736,0,"1-320-35"
23.5,1827,8.615382925,1,"1-320-35"
23.5,1827,9.723502861,2,"1-320-35"
23.5,1827,9.523841611,3,"1-320-35"
23.5,1827,NA,0,"1-320-29"
23.5,1827,NA,1,"1-320-29"
23.5,1827,NA,2,"1-320-29"
23.5,1827,NA,3,"1-320-29"
23.5,1827,4.696780652,0,"1-320-40"
23.5,1827,4.924669871,1,"1-320-40"
23.5,1827,4.402625772,2,"1-320-40"
23.5,1827,4.88103151,3,"1-320-40"
23.5,1827,8.146726,0,"1-320-89"
23.5,1827,4.67446,1,"1-320-89"
23.5,1827,6.637766,2,"1-320-89"
23.5,1827,8.358976,3,"1-320-89"
23.5,1827,14.61605936,0,"1-320-89-dup"
23.5,1827,16.78644862,1,"1-320-89-dup"
23.5,1827,17.7735935,2,"1-320-89-dup"
23.5,1827,18.03782925,3,"1-320-89-dup"
23.5,1827,NA,0,"1-320-90"
23.5,1827,NA,1,"1-320-90"
23.5,1827,NA,2,"1-320-90"
23.5,1827,NA,3,"1-320-90"
23.5,1827,NA,0,"1-320-182"
23.5,1827,NA,1,"1-320-182"
23.5,1827,NA,2,"1-320-182"
23.5,1827,NA,3,"1-320-182"
23.5,1827,8.223003,0,"1-320-182-dup"
23.5,1827,8.604389,1,"1-320-182-dup"
23.5,1827,8.307572,2,"1-320-182-dup"
23.5,1827,8.292648,3,"1-320-182-dup"
23.5,1827,9.808175784,0,"1-320-183"
23.5,1827,12.10672648,1,"1-320-183"
23.5,1827,10.41188739,2,"1-320-183"
23.5,1827,10.6376379,3,"1-320-183"
23.5,1827,9.354964523,0,"1-320-183-dup"
23.5,1827,11.03954223,1,"1-320-183-dup"
23.5,1827,11.29265644,2,"1-320-183-dup"
23.5,1827,11.07887755,3,"1-320-183-dup"
23.5,1827,NA,0,"1-320-184"
23.5,1827,NA,1,"1-320-184"
23.5,1827,NA,2,"1-320-184"
23.5,1827,NA,3,"1-320-184"
23.5,1827,5.839006,0,"1-320-184-dup"
23.5,1827,5.938168,1,"1-320-184-dup"
23.5,1827,5.901808,2,"1-320-184-dup"
23.5,1827,5.977833,3,"1-320-184-dup"
23.5,1827,NA,0,"1-320-185"
23.5,1827,NA,1,"1-320-185"
23.5,1827,NA,2,"1-320-185"
23.5,1827,NA,3,"1-320-185"
23.5,1827,NA,0,"1-320-186"
